timestamps,TP9,AF7,AF8,TP10,Right AUX
1772386451.214125,128.90625,250.48828125,-58.10546875,107.421875,37.59765625
1772386451.2180312,128.90625,290.52734375,-50.78125,112.3046875,50.78125
1772386451.2219374,115.72265625,486.328125,-40.52734375,117.1875,29.78515625
1772386451.2258437,119.62890625,429.6875,-41.015625,117.1875,13.671875
1772386451.22975,128.90625,327.63671875,-41.9921875,113.28125,10.7421875
1772386451.2336562,117.1875,314.94140625,-34.66796875,115.234375,19.53125
1772386451.2375624,112.79296875,387.20703125,-29.296875,118.1640625,13.18359375
1772386451.2414687,108.3984375,407.2265625,-32.2265625,120.1171875,24.4140625
1772386451.245375,112.79296875,286.1328125,-30.2734375,120.60546875,67.3828125
1772386451.2492812,123.046875,334.9609375,-25.87890625,113.76953125,41.9921875
1772386451.2531874,116.2109375,416.015625,-27.83203125,111.328125,-20.01953125
1772386451.2570937,124.0234375,385.25390625,-27.34375,115.72265625,15.13671875
1772386451.259125,121.58203125,368.65234375,-27.83203125,107.421875,51.26953125
1772386451.2630312,115.72265625,362.79296875,-20.01953125,102.5390625,44.921875
1772386451.2669375,115.72265625,381.34765625,-20.99609375,110.83984375,27.34375
1772386451.2708437,109.375,374.0234375,-24.90234375,113.76953125,58.59375
1772386451.27475,98.14453125,336.42578125,-17.08984375,100.09765625,56.640625
1772386451.2786562,86.9140625,298.33984375,-16.6015625,97.16796875,58.10546875
1772386451.2825625,86.9140625,335.44921875,-13.671875,95.703125,40.52734375
1772386451.2864687,91.796875,339.84375,-16.11328125,91.796875,10.25390625
1772386451.290375,87.890625,314.94140625,-20.5078125,93.75,29.296875
1772386451.2942812,88.8671875,368.65234375,-16.11328125,92.7734375,29.78515625
1772386451.2981875,92.7734375,339.84375,-10.7421875,96.6796875,42.96875
1772386451.3020937,83.49609375,365.72265625,-8.30078125,98.6328125,63.96484375
1772386451.305125,81.54296875,380.859375,-11.23046875,93.75,51.7578125
1772386451.3090312,80.56640625,320.80078125,-13.18359375,88.8671875,59.5703125
1772386451.3129375,73.2421875,283.203125,-13.18359375,80.56640625,51.26953125
1772386451.3168437,77.1484375,314.453125,-11.23046875,78.61328125,11.23046875
1772386451.32075,70.3125,410.64453125,-7.32421875,85.9375,61.5234375
1772386451.3246562,60.05859375,340.8203125,-11.23046875,83.984375,111.328125
1772386451.3285625,62.01171875,247.55859375,-16.11328125,80.56640625,88.8671875
1772386451.3324687,75.68359375,241.69921875,-12.20703125,78.61328125,27.34375
1772386451.336375,77.1484375,381.8359375,-6.8359375,73.2421875,13.18359375
1772386451.3402812,63.96484375,440.4296875,-6.8359375,70.80078125,54.19921875
1772386451.3441875,62.5,275.390625,-6.34765625,69.82421875,12.6953125
1772386451.3480937,57.12890625,270.01953125,-9.765625,68.84765625,-15.625
1772386451.349125,55.6640625,406.25,-8.7890625,66.89453125,12.20703125
1772386451.3530312,51.7578125,405.2734375,-5.859375,67.87109375,12.20703125
1772386451.3569374,50.78125,295.41015625,-10.25390625,63.96484375,45.41015625
1772386451.3608437,58.59375,250.9765625,-11.23046875,60.546875,13.671875
1772386451.36475,59.08203125,335.44921875,-4.8828125,63.4765625,-40.52734375
1772386451.3686562,64.453125,384.765625,-3.90625,62.5,15.625
