timestamps,TP9,AF7,AF8,TP10,Right AUX
1772340858.067125,65.4296875,657.71484375,-970.21484375,63.4765625,60.05859375
1772340858.0710313,40.52734375,322.265625,846.19140625,52.734375,11.71875
1772340858.0749376,-9.27734375,-568.359375,-685.05859375,0.0,0.48828125
1772340858.0788438,-7.32421875,-337.890625,-804.19921875,7.32421875,41.50390625
1772340858.08275,49.8046875,543.45703125,633.30078125,64.453125,85.44921875
1772340858.0866563,80.56640625,526.3671875,-857.91015625,76.171875,98.14453125
1772340858.0905626,36.62109375,-399.4140625,-139.6484375,24.90234375,57.12890625
1772340858.0944688,19.04296875,-552.734375,-1000.0,8.7890625,28.3203125
1772340858.098375,63.4765625,387.6953125,173.33984375,60.546875,39.55078125
1772340858.1022813,87.40234375,678.22265625,-765.625,81.54296875,61.03515625
1772340858.1061876,52.24609375,-143.06640625,189.453125,38.0859375,9.765625
1772340858.1100938,16.11328125,-633.7890625,-1000.0,2.44140625,-50.78125
1772340858.112125,41.015625,124.51171875,-216.30859375,47.36328125,-17.578125
1772340858.1160312,79.1015625,681.15234375,-794.921875,83.49609375,57.6171875
1772340858.1199374,60.546875,87.40234375,485.83984375,45.41015625,94.7265625
1772340858.1238437,4.8828125,-639.6484375,-1000.0,-9.765625,-3.90625
1772340858.12775,17.578125,-138.18359375,-520.01953125,13.671875,-20.01953125
1772340858.1316562,53.7109375,591.30859375,955.56640625,62.5,127.9296875
1772340858.1355624,46.875,339.84375,949.70703125,50.78125,109.375
1772340858.1394687,1.46484375,-470.703125,-515.625,3.41796875,35.64453125
1772340858.143375,-6.34765625,-356.93359375,-904.296875,4.39453125,-16.11328125
1772340858.1472812,47.36328125,458.49609375,468.75,52.734375,16.6015625
1772340858.1511874,70.80078125,560.05859375,-794.43359375,72.265625,74.70703125
1772340858.1550937,41.50390625,-264.16015625,36.1328125,40.0390625,42.96875
1772340858.172125,3.90625,-547.36328125,-1000.0,11.23046875,6.34765625
1772340858.1760314,-0.48828125,276.3671875,52.734375,20.01953125,15.625
1772340858.1799376,7.8125,691.40625,-759.765625,26.85546875,78.125
1772340858.1838439,-27.34375,-56.15234375,280.2734375,-24.90234375,49.8046875
1772340858.18775,-94.7265625,-649.90234375,-1000.0,-93.75,-9.27734375
1772340858.1916564,-103.515625,-1.953125,-403.3203125,-64.94140625,-0.48828125
1772340858.1955626,-67.3828125,615.72265625,-916.015625,-24.4140625,3.41796875
1772340858.1994689,-80.078125,239.2578125,683.10546875,-51.26953125,32.2265625
1772340858.203375,-125.0,-543.9453125,-903.80859375,-108.3984375,5.37109375
1772340858.2072814,-102.5390625,-183.59375,-635.25390625,-89.35546875,-8.7890625
1772340858.2111876,-43.9453125,603.515625,839.84375,-32.2265625,33.69140625
1772340858.2150939,-42.48046875,466.30859375,-925.29296875,-34.1796875,33.69140625
1772340858.216125,-84.9609375,-426.7578125,-309.5703125,-78.61328125,29.296875
1772340858.2200313,-81.54296875,-458.49609375,-967.28515625,-80.078125,-17.08984375
1772340858.2239375,-35.64453125,436.03515625,369.140625,-20.5078125,-9.27734375
1772340858.2278438,-8.7890625,638.18359375,-770.01953125,6.8359375,82.51953125
1772340858.23175,-36.1328125,-222.65625,139.6484375,-43.45703125,74.21875
1772340858.2356563,-59.5703125,-619.140625,-1000.0,-63.96484375,21.97265625
1772340858.2395625,-27.83203125,209.47265625,-52.734375,-10.7421875,73.2421875
1772340858.2434688,-5.859375,698.73046875,-758.7890625,22.94921875,80.078125
1772340858.247375,-32.71484375,5.37109375,351.07421875,-11.23046875,13.671875
1772340858.2512813,-62.5,-731.93359375,-1000.0,-54.6875,-42.96875
1772340858.2551875,-28.3203125,-27.34375,-327.1484375,-20.01953125,21.484375
1772340858.2590938,20.5078125,718.26171875,-861.81640625,24.4140625,92.7734375
