timestamps,TP9,AF7,AF8,TP10,Right AUX
1772342160.997125,-65.4296875,152.83203125,624.51171875,-36.62109375,37.109375
1772342161.0010312,-107.421875,-75.68359375,-642.578125,-124.0234375,-15.13671875
1772342161.0049374,-96.6796875,-67.3828125,-611.81640625,-111.81640625,-59.5703125
1772342161.0088437,-35.64453125,158.203125,652.34375,6.8359375,58.59375
1772342161.01275,17.08984375,197.75390625,908.203125,53.22265625,94.7265625
1772342161.0166562,8.7890625,-40.0390625,-359.375,-14.6484375,9.27734375
1772342161.0205624,-7.32421875,-127.9296875,-864.74609375,-49.31640625,-2.9296875
1772342161.0244687,37.59765625,96.19140625,352.5390625,47.36328125,-2.9296875
1772342161.028375,91.796875,204.1015625,-958.984375,138.671875,56.15234375
1772342161.0322812,75.68359375,-5.37109375,-65.91796875,81.0546875,34.66796875
1772342161.0361874,34.66796875,-142.578125,-958.0078125,2.44140625,-47.8515625
1772342161.0400937,70.80078125,30.2734375,-16.6015625,67.3828125,-12.6953125
1772342161.057125,126.953125,183.10546875,971.6796875,166.015625,57.6171875
1772342161.0610313,121.09375,53.7109375,285.64453125,131.8359375,84.9609375
1772342161.0649376,79.1015625,-140.13671875,-901.85546875,39.0625,8.30078125
1772342161.0688438,91.796875,-51.26953125,-446.2890625,69.82421875,-62.01171875
1772342161.07275,141.11328125,143.5546875,763.671875,176.7578125,0.0
1772342161.0766563,162.59765625,98.14453125,595.703125,187.01171875,50.78125
1772342161.0805626,112.3046875,-119.62890625,-683.59375,94.7265625,4.8828125
1772342161.0844688,78.61328125,-109.375,-668.9453125,74.21875,-20.01953125
1772342161.088375,135.7421875,92.7734375,552.734375,162.109375,41.50390625
1772342161.0922813,168.9453125,144.04296875,872.55859375,200.1953125,58.59375
1772342161.0961876,122.0703125,-61.03515625,-312.5,117.1875,14.6484375
1772342161.1000938,102.05078125,-155.2734375,-888.671875,62.98828125,-32.2265625
1772342161.101125,136.71875,33.203125,209.47265625,141.6015625,3.90625
1772342161.1050313,171.38671875,151.85546875,963.8671875,212.890625,56.640625
1772342161.1089375,143.5546875,-19.04296875,1.46484375,141.6015625,17.578125
1772342161.1128438,85.9375,-171.38671875,-947.265625,43.9453125,1.46484375
1772342161.11675,111.328125,-32.71484375,-193.359375,97.65625,-20.01953125
1772342161.1206563,165.0390625,137.6953125,843.75,193.359375,21.97265625
1772342161.1245625,165.0390625,60.05859375,423.33984375,159.1796875,113.28125
1772342161.1284688,94.7265625,-142.578125,-761.71875,50.78125,52.734375
1772342161.132375,81.0546875,-101.5625,-546.875,62.5,-1.953125
1772342161.1362813,138.18359375,93.75,607.91015625,169.921875,4.8828125
1772342161.1401875,151.85546875,115.72265625,767.08984375,179.6875,73.2421875
1772342161.1440938,98.6328125,-102.5390625,-485.3515625,68.359375,70.3125
1772342161.147125,78.61328125,-137.6953125,-782.2265625,38.0859375,35.64453125
1772342161.1510313,118.1640625,74.70703125,445.3125,132.8125,54.19921875
1772342161.1549375,141.11328125,145.99609375,914.0625,185.05859375,65.4296875
1772342161.1588438,103.515625,-55.6640625,-226.5625,92.28515625,71.77734375
1772342161.16275,64.453125,-174.8046875,-941.89453125,20.01953125,19.53125
1772342161.1666563,79.1015625,14.6484375,81.54296875,95.703125,40.52734375
1772342161.1705625,119.62890625,158.203125,956.54296875,170.8984375,143.5546875
1772342161.1744688,104.00390625,0.48828125,88.8671875,107.421875,79.58984375
1772342161.178375,50.29296875,-180.17578125,-978.515625,2.9296875,-4.8828125
1772342161.1822813,55.17578125,-42.48046875,-267.08984375,41.9921875,52.24609375
1772342161.1861875,105.95703125,161.62109375,913.0859375,149.90234375,111.81640625
1772342161.1900938,119.62890625,85.44921875,519.04296875,133.7890625,98.6328125
1772342161.191125,62.5,-120.60546875,-750.9765625,24.90234375,30.76171875
1772342161.1950312,37.109375,-87.40234375,-581.0546875,21.484375,41.9921875
1772342161.1989374,96.19140625,118.65234375,625.48828125,121.09375,71.2890625
1772342161.2028437,119.62890625,134.765625,745.1171875,143.06640625,100.09765625
1772342161.20675,53.22265625,-83.49609375,-475.5859375,30.76171875,54.6875
1772342161.2106562,27.83203125,-137.6953125,-869.140625,-13.18359375,-36.1328125
1772342161.2145624,72.75390625,80.078125,334.47265625,80.078125,-9.27734375
1772342161.2184687,100.5859375,174.31640625,924.31640625,134.765625,126.953125
1772342161.222375,54.6875,-32.2265625,-221.19140625,41.015625,125.48828125
1772342161.2262812,8.7890625,-147.94921875,-939.453125,-21.97265625,21.484375
1772342161.2301874,36.1328125,30.2734375,66.40625,55.6640625,43.45703125
1772342161.2340937,82.03125,168.45703125,917.48046875,119.140625,140.625
1772342161.236125,65.91796875,31.73828125,169.43359375,73.73046875,125.9765625
1772342161.2400312,20.5078125,-144.53125,-883.7890625,-21.484375,25.87890625
1772342161.2439375,30.76171875,-42.48046875,-355.46875,4.8828125,8.7890625
1772342161.2478437,96.19140625,152.83203125,753.90625,117.1875,52.734375
1772342161.25175,98.14453125,104.98046875,540.52734375,124.0234375,63.4765625
1772342161.2556562,21.484375,-120.1171875,-692.3828125,6.8359375,25.87890625
1772342161.2595625,9.27734375,-106.4453125,-687.98828125,-20.5078125,-19.53125
1772342161.2634687,69.82421875,91.796875,491.2109375,90.8203125,20.01953125
1772342161.267375,106.4453125,127.44140625,785.64453125,142.08984375,67.87109375
1772342161.2712812,65.91796875,-57.6171875,-341.796875,45.8984375,47.8515625
1772342161.2751875,38.57421875,-135.7421875,-861.81640625,-17.578125,49.31640625
1772342161.2790937,81.0546875,44.43359375,217.28515625,88.37890625,17.08984375
1772342161.282125,121.09375,154.78515625,898.4375,171.38671875,29.296875
1772342161.2860312,92.28515625,-21.484375,-63.96484375,88.8671875,55.17578125
1772342161.2899375,51.7578125,-177.24609375,-985.83984375,1.46484375,-35.64453125
1772342161.2938437,76.171875,-9.27734375,-113.76953125,68.84765625,39.55078125
1772342161.29775,110.3515625,163.0859375,895.99609375,158.203125,135.7421875
1772342161.3016562,94.7265625,29.78515625,247.55859375,123.53515625,67.87109375
1772342161.3055625,47.36328125,-165.0390625,-920.8984375,15.625,-9.765625
1772342161.3094687,52.24609375,-66.40625,-511.71875,27.83203125,-12.20703125
1772342161.313375,104.4921875,145.99609375,754.8828125,133.30078125,121.58203125
1772342161.3172812,123.046875,119.140625,679.6875,144.53125,117.67578125
1772342161.3211875,60.05859375,-102.05078125,-585.44921875,39.0625,38.0859375
1772342161.3250937,29.78515625,-123.046875,-718.75,6.34765625,21.484375
1772342161.327125,76.171875,88.8671875,492.67578125,105.46875,36.1328125
1772342161.3310313,109.86328125,150.87890625,857.91015625,153.80859375,88.37890625
1772342161.3349376,63.4765625,-70.80078125,-325.68359375,53.22265625,14.6484375
1772342161.3388438,15.13671875,-164.0625,-897.4609375,-12.20703125,-101.07421875
1772342161.34275,56.640625,37.109375,209.9609375,73.2421875,-19.04296875
1772342161.3466563,109.375,158.69140625,929.6875,147.4609375,9.765625
1772342161.3505626,86.42578125,-11.23046875,-39.0625,81.54296875,-5.859375
1772342161.3544688,26.85546875,-166.50390625,-928.7109375,-14.6484375,11.71875
1772342161.358375,40.0390625,-8.7890625,-75.68359375,34.1796875,22.4609375
1772342161.3622813,86.42578125,163.0859375,918.45703125,133.7890625,106.4453125
1772342161.3661876,78.61328125,62.5,386.71875,102.05078125,87.40234375
1772342161.3700938,26.3671875,-138.671875,-783.69140625,0.0,-22.94921875
1772342161.371125,17.08984375,-69.3359375,-491.2109375,5.859375,-56.640625
1772342161.3750312,77.63671875,127.9296875,671.38671875,104.00390625,66.40625
1772342161.3789375,100.09765625,120.60546875,676.7578125,124.0234375,82.51953125
1772342161.3828437,53.22265625,-82.03125,-525.87890625,13.671875,-2.9296875
1772342161.38675,31.73828125,-114.74609375,-775.87890625,-18.06640625,-41.50390625
1772342161.3906562,73.73046875,89.35546875,384.27734375,83.984375,15.13671875
1772342161.3945625,113.76953125,153.3203125,807.6171875,133.7890625,71.77734375
1772342161.3984687,69.82421875,-23.4375,-236.328125,45.8984375,86.9140625
1772342161.402375,19.04296875,-121.09375,-859.375,-27.83203125,44.921875
