timestamps,TP9,AF7,AF8,TP10,Right AUX
1772345061.285125,14.16015625,22.94921875,74.21875,7.8125,48.828125
1772345061.2890313,-11.71875,3.41796875,2.44140625,-26.3671875,52.24609375
1772345061.2929375,-0.9765625,13.18359375,19.04296875,-9.765625,-16.6015625
1772345061.2968438,27.83203125,20.01953125,60.546875,33.203125,-42.48046875
1772345061.30075,6.8359375,1.953125,47.8515625,24.4140625,6.8359375
1772345061.3046563,-14.6484375,-14.6484375,-34.1796875,-23.92578125,24.4140625
1772345061.3085625,-0.9765625,-4.39453125,-44.921875,-15.13671875,-20.01953125
1772345061.3124688,28.3203125,40.52734375,72.75390625,28.80859375,-34.66796875
1772345061.316375,35.15625,27.34375,44.921875,42.96875,20.5078125
1772345061.3202813,-2.44140625,0.9765625,-20.99609375,-1.46484375,94.7265625
1772345061.3241875,-9.765625,38.57421875,53.7109375,-22.94921875,91.796875
1772345061.3280938,17.578125,33.203125,75.68359375,23.92578125,2.44140625
1772345061.331125,23.92578125,23.4375,74.21875,46.875,10.25390625
1772345061.3350313,-8.7890625,43.45703125,73.73046875,14.16015625,73.2421875
1772345061.3389375,-24.4140625,33.69140625,61.5234375,-13.18359375,79.1015625
1772345061.3428438,8.7890625,15.13671875,36.62109375,13.671875,65.91796875
1772345061.34675,36.1328125,16.11328125,42.48046875,44.921875,21.484375
1772345061.3506563,18.06640625,5.859375,16.11328125,18.06640625,-15.13671875
1772345061.3545625,-3.41796875,2.44140625,-2.44140625,-15.625,37.109375
1772345061.3584688,10.25390625,3.90625,12.20703125,-1.46484375,81.54296875
1772345061.362375,35.15625,9.765625,12.20703125,40.0390625,31.25
1772345061.3662813,17.578125,48.33984375,69.3359375,26.3671875,-14.6484375
1772345061.3701875,-22.4609375,51.26953125,77.1484375,-10.7421875,17.08984375
1772345061.3740938,-24.90234375,9.27734375,-1.953125,-1.953125,54.6875
1772345061.375125,10.25390625,0.9765625,-15.13671875,29.296875,37.59765625
1772345061.3790312,12.20703125,31.25,69.82421875,33.69140625,2.9296875
1772345061.3829374,-23.4375,33.69140625,83.984375,-9.765625,27.34375
1772345061.3868437,-15.13671875,10.25390625,-6.8359375,-21.484375,80.56640625
1772345061.39075,28.80859375,18.5546875,1.46484375,14.16015625,62.98828125
1772345061.3946562,44.921875,26.85546875,44.921875,26.3671875,-2.44140625
1772345061.3985624,20.01953125,29.78515625,46.38671875,-2.44140625,15.625
1772345061.4024687,0.0,-3.41796875,-20.5078125,-18.5546875,73.2421875
1772345061.406375,26.85546875,-20.01953125,-46.38671875,15.625,31.73828125
1772345061.4102812,43.9453125,55.17578125,134.765625,43.9453125,15.625
1772345061.4141874,12.6953125,51.26953125,110.3515625,14.16015625,36.1328125
1772345061.4180937,-5.859375,18.5546875,7.8125,-7.32421875,26.3671875
1772345061.419125,32.2265625,10.25390625,13.18359375,19.53125,-22.94921875
1772345061.4230313,61.03515625,28.80859375,64.94140625,45.41015625,-57.6171875
1772345061.4269376,30.76171875,38.57421875,70.80078125,20.01953125,25.390625
1772345061.4308438,-16.6015625,9.27734375,-25.390625,-28.3203125,8.7890625
1772345061.43475,-41.50390625,9.27734375,-19.04296875,-31.25,-22.4609375
1772345061.4386563,-31.73828125,17.08984375,22.4609375,-0.9765625,24.90234375
1772345061.4425626,-14.6484375,19.04296875,28.3203125,12.20703125,32.2265625
1772345061.4464688,-34.1796875,-11.23046875,-56.15234375,-26.3671875,76.171875
1772345061.450375,-41.50390625,-1.46484375,-66.40625,-53.22265625,49.31640625
1772345061.4542813,-13.18359375,55.17578125,90.8203125,-21.97265625,45.41015625
1772345061.4581876,2.9296875,46.38671875,87.890625,7.32421875,48.828125
1772345061.4620938,-12.20703125,29.296875,27.83203125,-8.30078125,21.97265625
1772345061.467125,-30.2734375,26.85546875,14.16015625,-31.25,-10.7421875
1772345061.4710312,-8.7890625,33.203125,43.45703125,-10.7421875,12.6953125
1772345061.4749374,25.87890625,26.85546875,64.94140625,17.578125,74.70703125
1772345061.4788437,11.71875,7.32421875,28.80859375,0.0,10.7421875
1772345061.48275,-18.06640625,6.8359375,15.13671875,-40.52734375,7.32421875
1772345061.4866562,-14.6484375,-0.48828125,4.8828125,-30.2734375,80.078125
1772345061.4905624,17.08984375,-20.01953125,-42.48046875,25.390625,60.05859375
1772345061.4944687,2.9296875,-26.85546875,-75.1953125,20.5078125,12.6953125
1772345061.498375,-32.71484375,17.08984375,18.5546875,-23.92578125,-3.41796875
1772345061.5022812,-17.08984375,41.015625,56.15234375,-23.4375,2.9296875
1772345061.5061874,18.5546875,37.109375,38.57421875,10.7421875,0.9765625
1772345061.5100937,37.109375,46.875,77.1484375,40.52734375,1.953125
1772345061.509125,5.859375,33.203125,67.3828125,-0.48828125,14.6484375
1772345061.5130312,-24.4140625,-4.39453125,-4.39453125,-36.62109375,-7.32421875
1772345061.5169375,4.8828125,-7.32421875,-4.8828125,-3.41796875,-9.27734375
1772345061.5208437,25.390625,26.85546875,62.01171875,26.85546875,-20.01953125
1772345061.52475,-4.39453125,30.76171875,66.40625,8.7890625,2.44140625
1772345061.5286562,-7.32421875,-9.765625,-14.6484375,-16.11328125,74.21875
1772345061.5325625,8.30078125,-31.73828125,-65.4296875,-2.9296875,72.75390625
1772345061.5364687,18.5546875,5.859375,25.87890625,15.13671875,19.04296875
1772345061.540375,4.39453125,37.109375,92.28515625,-1.46484375,-11.23046875
1772345061.5442812,-19.53125,6.34765625,11.23046875,-33.69140625,13.671875
1772345061.5481875,-12.20703125,-13.671875,-40.0390625,-18.5546875,38.57421875
1772345061.5520937,6.34765625,48.33984375,88.37890625,20.01953125,55.6640625
1772345061.569125,12.20703125,57.6171875,118.1640625,24.4140625,54.6875
1772345061.5730312,-18.06640625,12.20703125,8.30078125,-10.7421875,49.8046875
1772345061.5769374,-16.11328125,5.37109375,-30.76171875,-20.99609375,13.18359375
1772345061.5808437,28.80859375,39.55078125,46.875,18.06640625,9.765625
1772345061.58475,40.52734375,45.41015625,90.33203125,33.203125,64.94140625
1772345061.5886562,8.30078125,-0.48828125,-3.41796875,-4.39453125,72.265625
1772345061.5925624,-2.44140625,-2.44140625,-66.40625,-18.5546875,24.4140625
1772345061.5964687,10.25390625,41.9921875,25.390625,0.9765625,7.32421875
1772345061.600375,15.13671875,44.43359375,111.81640625,19.53125,54.19921875
1772345061.6042812,10.7421875,-23.92578125,-37.109375,3.90625,15.13671875
1772345061.6081874,-11.71875,-29.296875,-108.88671875,-27.34375,10.25390625
1772345061.6120937,-13.18359375,47.36328125,76.66015625,-18.06640625,72.75390625
1772345061.614125,24.4140625,51.26953125,117.67578125,15.625,85.9375
1772345061.6180313,13.671875,21.97265625,57.12890625,15.13671875,69.82421875
1772345061.6219375,-1.46484375,8.30078125,28.3203125,-15.13671875,39.55078125
1772345061.6258438,8.7890625,15.13671875,28.80859375,-20.99609375,36.62109375
1772345061.62975,17.08984375,21.97265625,45.41015625,20.01953125,67.87109375
1772345061.6336563,21.97265625,13.18359375,20.99609375,25.390625,37.59765625
1772345061.6375625,-4.8828125,5.859375,-15.13671875,-30.76171875,30.76171875
1772345061.6414688,-17.08984375,15.13671875,10.25390625,-46.875,32.71484375
1772345061.645375,10.7421875,14.16015625,30.2734375,-3.90625,21.97265625
1772345061.6492813,30.76171875,-7.32421875,-28.80859375,23.4375,30.76171875
1772345061.6531875,-2.44140625,15.13671875,12.20703125,-12.6953125,-22.4609375
1772345061.6570938,-23.4375,31.25,58.59375,-39.55078125,-12.20703125
1772345061.659125,19.04296875,10.7421875,-2.9296875,-1.46484375,32.2265625
1772345061.6630313,52.24609375,27.34375,39.0625,48.33984375,51.26953125
1772345061.6669376,13.671875,37.109375,75.68359375,19.04296875,44.43359375
1772345061.6708438,-16.6015625,11.71875,19.04296875,-34.1796875,39.0625
1772345061.67475,15.13671875,-3.90625,-20.01953125,0.9765625,56.640625
1772345061.6786563,35.64453125,6.34765625,5.859375,41.50390625,37.109375
1772345061.6825626,5.859375,21.484375,70.80078125,16.6015625,37.109375
1772345061.6864688,-14.16015625,13.671875,57.12890625,-7.32421875,-7.8125
1772345061.690375,3.90625,-13.18359375,-3.41796875,-6.8359375,42.48046875
1772345061.6942813,34.1796875,-19.04296875,1.46484375,29.78515625,55.17578125
1772345061.6981876,25.390625,43.45703125,140.625,39.0625,23.4375
1772345061.7020938,4.8828125,26.3671875,98.6328125,1.953125,45.8984375
1772345061.705125,8.30078125,-10.25390625,-9.27734375,-9.27734375,-4.8828125
1772345061.7090313,30.2734375,10.7421875,43.45703125,22.94921875,-4.8828125
1772345061.7129376,51.26953125,18.5546875,83.49609375,42.48046875,15.13671875
1772345061.7168438,49.31640625,-4.8828125,29.78515625,22.94921875,34.1796875
1772345061.72075,27.34375,-20.01953125,-12.20703125,0.48828125,38.57421875
1772345061.7246563,29.296875,-3.90625,-9.27734375,16.6015625,-5.859375
1772345061.7285626,41.9921875,35.15625,85.9375,48.828125,16.6015625
1772345061.7324688,6.8359375,22.4609375,92.7734375,30.2734375,45.41015625
1772345061.736375,-16.6015625,-31.25,-63.96484375,-2.9296875,1.46484375
1772345061.7402813,-4.39453125,9.765625,-4.39453125,-3.90625,-20.01953125
1772345061.7441876,-1.953125,60.05859375,127.9296875,32.71484375,-7.8125
1772345061.7480938,-18.5546875,36.1328125,85.44921875,38.57421875,34.1796875
1772345061.749125,-42.48046875,-1.46484375,31.73828125,10.25390625,62.01171875
1772345061.7530313,-38.0859375,-5.37109375,33.203125,6.8359375,48.828125
1772345061.7569375,4.39453125,20.5078125,44.921875,38.0859375,2.44140625
1772345061.7608438,20.01953125,25.390625,26.3671875,58.59375,-46.38671875
1772345061.76475,-8.7890625,10.7421875,-1.953125,16.6015625,-3.90625
