timestamps,TP9,AF7,AF8,TP10,Right AUX
1772649576.404681,111.81640625,-13.18359375,28.80859375,119.140625,36.62109375
1772649576.4085822,107.421875,-1.46484375,31.25,120.60546875,2.9296875
1772649576.4124832,107.421875,0.0,23.92578125,119.62890625,20.5078125
1772649576.4163842,103.515625,-10.7421875,22.4609375,116.69921875,41.015625
1772649576.4202855,110.3515625,-3.90625,24.90234375,117.1875,40.0390625
1772649576.4241865,113.76953125,0.9765625,23.4375,109.375,69.3359375
1772649576.4280875,108.88671875,-9.765625,16.11328125,106.93359375,46.38671875
1772649576.4319887,104.00390625,-9.27734375,18.5546875,100.09765625,10.7421875
1772649576.4358897,93.26171875,-0.9765625,24.4140625,95.21484375,28.80859375
1772649576.4397907,86.42578125,1.46484375,29.296875,92.7734375,2.9296875
1772649576.443692,92.28515625,-0.9765625,32.2265625,94.23828125,-0.48828125
1772649576.447593,94.7265625,-11.23046875,21.484375,95.21484375,-32.71484375
1772649576.4515054,86.9140625,-5.37109375,17.08984375,83.49609375,6.8359375
1772649576.4554064,83.49609375,16.6015625,28.80859375,85.44921875,100.09765625
1772649576.4593077,84.9609375,2.44140625,32.2265625,91.796875,48.828125
1772649576.4632087,73.2421875,-0.48828125,30.76171875,83.0078125,-16.6015625
1772649576.46711,66.89453125,16.6015625,31.25,74.70703125,-16.11328125
1772649576.471011,81.54296875,10.7421875,32.2265625,80.56640625,11.23046875
1772649576.474912,74.70703125,2.9296875,32.2265625,69.82421875,43.9453125
1772649576.4788132,75.1953125,-2.44140625,25.87890625,70.3125,-7.8125
1772649576.4827142,75.1953125,6.8359375,28.3203125,73.2421875,34.1796875
1772649576.4866152,57.6171875,11.71875,30.76171875,51.26953125,108.3984375
1772649576.4905164,51.7578125,4.8828125,24.90234375,46.875,73.73046875
1772649576.4944174,68.359375,9.765625,21.484375,60.546875,-11.23046875
1772649576.4983292,71.77734375,12.20703125,27.83203125,66.89453125,11.23046875
1772649576.5022304,63.4765625,10.7421875,31.25,62.01171875,48.828125
1772649576.5061314,63.4765625,11.23046875,27.34375,59.5703125,17.08984375
1772649576.5100324,67.3828125,10.25390625,32.2265625,53.22265625,-0.9765625
1772649576.5139337,85.44921875,2.9296875,35.64453125,72.75390625,-12.20703125
1772649576.5178347,101.5625,-7.32421875,28.3203125,100.09765625,25.87890625
1772649576.521736,103.02734375,3.41796875,28.3203125,98.14453125,13.671875
1772649576.525637,71.2890625,16.11328125,24.90234375,64.94140625,-23.92578125
1772649576.529538,75.68359375,11.23046875,21.97265625,72.265625,20.5078125
1772649576.5334392,134.27734375,11.71875,18.5546875,126.953125,5.37109375
1772649576.5373402,160.64453125,2.9296875,19.04296875,150.87890625,-46.875
1772649576.5412412,144.53125,-2.9296875,27.83203125,140.13671875,-2.44140625
1772649576.5451534,164.0625,-1.953125,31.73828125,172.36328125,44.43359375
1772649576.5490546,196.2890625,-3.41796875,34.66796875,199.70703125,41.015625
1772649576.5529556,173.33984375,1.46484375,25.390625,169.43359375,8.30078125
1772649576.5568566,161.1328125,-11.23046875,30.2734375,160.64453125,-8.30078125
1772649576.5607579,170.8984375,-3.90625,44.43359375,178.22265625,61.03515625
1772649576.5646589,153.80859375,-1.953125,33.69140625,165.0390625,102.5390625
1772649576.56856,149.90234375,-22.94921875,21.97265625,150.390625,62.5
1772649576.5724611,148.92578125,-15.625,22.94921875,140.13671875,41.50390625
1772649576.5763621,140.625,-0.9765625,30.2734375,137.20703125,40.52734375
1772649576.5802631,132.32421875,-1.953125,31.73828125,137.20703125,36.62109375
1772649576.5841644,130.37109375,2.44140625,34.66796875,129.39453125,71.77734375
1772649576.5880654,118.1640625,10.7421875,31.73828125,113.76953125,12.6953125
1772649576.591977,107.91015625,6.34765625,25.390625,109.375,-11.23046875
