lag1_std_2,lag1_logcovM_2_2,lag1_freq_081_0,lag1_freq_101_0,lag1_freq_111_0,lag1_freq_122_0,lag1_freq_132_0,lag1_freq_142_0,lag1_freq_172_0,lag1_freq_182_0,lag1_freq_193_0,lag1_freq_203_0,lag1_freq_213_0,lag1_freq_223_0,lag1_freq_233_0,lag1_freq_243_0,lag1_freq_253_0,lag1_freq_264_0,lag1_freq_314_0,lag1_freq_517_0,lag1_freq_071_3,lag1_freq_081_3,lag1_freq_101_3,lag1_freq_111_3,lag1_freq_122_3,lag1_freq_132_3,lag1_freq_142_3,lag1_freq_152_3,lag1_freq_162_3,lag1_freq_172_3,lag1_freq_182_3,lag1_freq_193_3,lag1_freq_203_3,lag1_freq_213_3,lag1_freq_223_3,lag1_freq_233_3,lag1_freq_243_3,lag1_freq_253_3,lag1_freq_264_3,lag1_freq_274_3,lag1_freq_284_3,lag1_Delta_entropy,lag1_Theta_entropy,lag1_Alpha_entropy,lag1_Beta_skew_pow,lag1_Beta_kurt_pow,lag1_Beta_entropy,lag1_Gamma_skew_pow,lag1_Gamma_kurt_pow,lag1_Gamma_entropy,max_2,min_2,logcovM_2_2,freq_081_0,freq_101_0,freq_111_0,freq_122_0,freq_132_0,freq_142_0,freq_172_0,freq_182_0,freq_193_0,freq_203_0,freq_213_0,freq_223_0,freq_233_0,freq_243_0,freq_253_0,freq_264_0,freq_517_0,freq_071_3,freq_081_3,freq_101_3,freq_111_3,freq_122_3,freq_132_3,freq_142_3,freq_152_3,freq_162_3,freq_172_3,freq_182_3,freq_193_3,freq_203_3,freq_213_3,freq_223_3,freq_233_3,freq_243_3,freq_253_3,freq_264_3,freq_274_3,freq_284_3,Delta_entropy,Theta_entropy,Alpha_entropy,Beta_skew_pow,Beta_kurt_pow,Beta_entropy,Gamma_skew_pow,Gamma_kurt_pow,Gamma_entropy,Label
-0.5675983915200442,-0.8454967964463038,1.167698426303322,0.939637131221954,5.211726573230428,1.7884956184029306,0.7547005367816707,1.1182494809358272,2.1300670164905715,0.7093507946442222,-0.38347521250317207,0.31229721434897306,0.0009419812364664728,-0.6445127349438988,3.5587928400038713,0.7618621130837674,-0.13463136391001043,0.19546008954031457,1.7326817032574449,-0.6469517767241514,0.448906077976365,2.394355136643249,0.2631134779598226,3.750557633180866,0.8842459713417521,0.4600369191510801,0.5097626807159037,0.3772276112644246,-0.17536274007736588,-0.22543129482497096,-0.6315764201656111,0.25035983095713793,1.812822487700233,0.46983502538329575,0.12957267347472687,0.998880341275866,0.5191107918136703,-0.8359507682096116,3.6154850265202807,1.9121774455991267,-0.4715224164429616,0.3578381049081557,0.8839717638625715,0.8822575377352461,0.8437851268928257,0.7862910954190743,0.6548148309933906,-0.18452768330442187,0.16589693035053388,0.9849708485643655,-0.5653719150226572,0.5684294127320074,-0.8043683481874437,-0.12194372680141816,0.311383615640407,3.5865465454568755,4.4388855847643836,1.9205216644248162,0.6505770625826883,0.16944019075653438,1.1037458775851088,3.0254034482461414,1.1968338015600128,0.44682913226405374,1.207838409607292,0.5279147343903309,1.1362164741352228,1.2959954945867815,0.3173570734135721,0.6696516440345598,2.25624209472294,0.18059531175872845,-0.7438144729136442,1.791764540275473,3.878502916403231,1.3201926177111327,0.7076170595451338,1.4571189643717322,-0.2750918591648883,-0.23629785359521094,-0.984019588967097,1.7196146004254655,2.636328485048057,1.4071988577741616,1.9509878802783827,0.9925665757680309,-0.2009415330388012,0.4201356431323959,2.760142475114035,-0.0800276733340079,1.6617058597980394,0.9750565481750864,1.2491358563731538,0.37520316314580493,-2.353215661018758,0.4891085348337411,0.9471612077223066,-1.140178276551777,-1.7091799490805115,1.1696714156596584,0.0
-0.39544421043153594,0.11818073836802322,-0.5402329726973214,-0.17253538069914848,-0.4870258104780406,-0.6081347692529311,-0.13846427414317375,-0.7724258863320035,-0.09088295184081611,-0.22664393428344,-0.6896749579048035,0.32448764934854313,0.2687147609789127,-0.44820515063708904,-0.33893111685836935,-1.0150157250293919,0.6843043932573817,-0.13114025333340124,-0.45000076704725184,0.13463851746835606,-0.10801179688544935,-0.8777350215802172,-0.6042488757042204,-0.658061689482219,-0.8307192923588709,-0.7694291445432144,-0.5615430975289356,-0.16311065115462464,-0.44163902038623964,-0.6475300129696318,-0.6281531082410584,-0.5645556600507865,-0.6950792349185132,-0.156619087887579,-0.13039662953718684,-0.31724700891017776,-0.2049444238696236,-0.3457180870543705,-0.5569637934107493,0.24022174617165515,0.3484041948148417,-0.696410310587265,0.12956285722477012,0.08963988172457285,0.45387933747148274,0.19194431770882722,0.7211460715906843,-0.8161530523402568,-1.6041250101372135,0.8074622039486733,-0.25407036814147144,0.385404385443263,0.15192058579818926,-0.3064960561021315,-0.7808004967018388,-0.7326583370906042,-0.3183736264534992,-0.6797977170140614,-0.9136191121883921,-0.32526337854887316,-0.5708410707163766,0.48128993988915597,-0.642339786355024,-0.8567029495559303,-0.8821116791839313,-0.6695325481557085,-0.09723023187406309,-0.2139565582749325,0.26045028126596087,-0.6126755850612405,-0.3964801038528459,-0.5279576704464961,-0.9123239172057516,-0.45372337883648356,-0.8548214515787671,-0.4024234290409628,-0.2587322494849215,-0.7727529763773971,-0.6348280663059286,-0.5916196603896027,-0.6318523381145721,-0.966744789522729,-0.9073944757742256,-0.5046455486215232,-0.5625342442420744,-0.8053823071107213,0.17416714731116556,-0.5777952097809155,-0.3228295685458493,-0.5339498962870768,-0.6226203348761378,-0.5189428246106215,-0.11032985508970783,-0.3077345204076787,0.7789084974783692,0.6849053544847571,0.34336574927414765,0.5636804314511833,0.33575726513357285,1.0248877597983386,1.0
-0.4506921453463341,-0.06281870419548997,-0.5884238117760178,-0.35646872220723597,-0.4391716745880593,0.29958044501580405,-0.08260167604732706,-0.6772540018788107,-0.57748325479527,-0.7240851648574899,0.17082200420127622,1.4575558202862189,-0.16126028914203447,-0.5696116806996391,0.7502641901923134,0.9404434729713478,-0.722205023675152,-0.0663294103156477,0.41444920303395916,2.028158236630288,0.16363945543671368,0.25131851389392496,-0.13273964973334668,0.030465067741951585,-0.29963690987881775,-0.5339362453596115,-0.15968667553889812,-0.16334473990160112,-0.4054418953389989,1.0196673970802224,1.5830446070562803,1.0714710274885142,0.013220354898299065,0.47607812341826145,2.0295375840618646,-0.6041615554336006,0.4728734626349853,-0.2735322117820607,-0.052267277794342044,0.7878214468550548,0.907033224568948,0.7135603834624419,0.01302647648852881,-0.2415367874669828,0.7763639480278477,0.7011008127814611,0.309466425744173,-0.07304545028705076,-0.6567124369267604,0.2481296741108229,-0.37601800586040984,0.4503738294307823,-0.011764970053493237,0.8817977175506778,0.27431943572182,-0.017598287919457768,0.526915395766365,0.2451212816860002,-0.4219913617537403,-0.4593970563814285,0.1621638324716903,0.21320935478445635,-0.3710738704686006,-0.1058691287792076,-0.9197394316138672,-0.9472419916343381,0.8274422271763642,-0.18972964928392902,-0.46305014337930384,0.7572159760616601,0.3677559312616442,0.7681353710410422,0.3755256950083719,-0.2427176135399244,0.35593071927602205,0.021606304126342263,-0.5799367967371263,-0.1277541476790936,-0.2780551954071532,0.6739967131354069,0.49943554489198155,-0.9016688977570873,-0.25080842872689124,0.687647511458294,0.5096676896649973,0.2600007704487175,-0.1048352305953814,0.522375050104376,-0.8254594570824096,-0.3985293492654673,0.7320685705370675,0.7162723332296651,0.0059658989162067804,0.2610446479478698,0.8449844917973135,0.7868384398321263,0.6008698812114491,-0.7086888279717215,-1.9552221748990344,0.12421332771611286,0.0
-0.5173018467497651,-0.3774917876976693,0.7694748397747072,1.974970811419546,2.401409525769398,1.1507164075909584,2.499501932904644,0.3570824882224997,2.6942732591842664,0.8884222009753744,0.5363523999889832,0.6147641990783375,0.4863657243206115,-0.25110597491409603,-0.46912639033406894,2.932132714226052,0.33568266867706037,0.5737224409587752,0.6496249701499168,-0.6995738588769987,0.2411617018095667,0.04077492933343866,-0.23934647964889735,1.5726158875327227,-0.22892895562522925,-0.03583871952537597,0.3468919797403254,-0.3689108728127164,0.12524498232361497,0.2437234190614682,0.8945311788857466,0.4327242149650808,1.5841680770156867,1.3038223749562727,0.3666217855247046,-0.2916559816903787,0.7738704932322186,0.5453289480569404,-0.8304986653279783,0.1878147125946722,-0.29795336094703284,0.39145267568205305,0.5544708228058822,0.12971877535714932,0.030037428200927713,-0.6187768666949154,0.5670498041956737,-1.107977348454501,-2.029361161076541,0.3239620929009122,-0.4864152419483695,0.4814762853798223,-0.31988015966746325,0.061351758968033854,0.7924002216282613,1.17025533482991,1.2372935851068536,0.3700269624269984,0.01055279366693101,0.5466420744955469,0.570249315799304,-0.0669274402099482,1.0506997706593955,0.4764997422245472,-0.001388832392913,-0.1409999154383537,1.330266084015714,0.30568679796283926,0.01765717373841806,0.19111771572050054,1.2985869096724094,0.3281021006577331,1.368339214895326,0.8656358876973895,1.1597849351426424,0.8088066356569034,-0.25725221333712234,-0.6372184717047118,0.21442139181754466,0.5451958783411146,0.3944930591305074,0.06117615077108651,-0.4214665368177884,0.44644844430024017,-0.4290821840693186,-0.8008128237158256,1.81175483833252,-0.04022486058658957,-0.6239829954838888,0.3175494977665105,0.18825616599703418,0.530202400924857,0.43391696560227294,1.0316190453154033,0.26888736526442636,-0.20239766463497572,0.6402075129029552,-0.9589379421841333,-2.3419845194884665,-0.062489839065802924,0.0
-0.47558958782163,-0.20041739451085225,-0.6887272836281627,-0.19427785077209672,-0.003869874821954046,0.6377983674730741,0.4623827287744129,-0.8751388686657614,0.8290087637102238,0.4020503345681772,-0.5432810503642221,-0.11268634428827108,1.0859204111132792,2.6811670005064108,1.3620950825294538,-0.41436231059865014,-0.8946436192795969,-0.3827581572610135,0.0948896283668744,-0.7400934109391644,-0.49953834484045984,-0.39721366962316806,-0.580337191378756,-0.33415266774017327,0.9495429091822681,0.7945262090907002,0.6159393529718802,-0.28034288892911335,-0.6721277383860694,0.956067023693032,0.3440764012244103,0.4296645226662917,0.023231135638105103,0.6668291422627598,0.8253911421927899,-0.42556421500835195,-0.1677716563724561,1.6158855430154846,-0.8820553744972524,0.8598539668616846,-0.7476396298345853,0.5630101459123534,0.3335902486288819,0.522617397512695,0.2868301996616412,0.07180617951584864,0.8361438836160625,0.7648782962884279,0.6627255702489483,0.7951126925070913,-0.4294764398778783,0.36380706976966914,-0.22652502298081487,0.6121241983010479,-0.1988751760110453,0.035615126024348694,0.09314572553154371,0.05872749483806142,-0.8584842239789466,-0.12779957160586702,0.33167201176465555,-0.03164795079902255,-0.807039589731015,-0.13174895687585364,-0.2769517180249935,-0.8279154595256311,-0.27417365340450583,1.0746930659893967,0.32460745514533157,0.03254751855788083,-0.7378413209350472,-0.43755756840735505,-0.7839830076550447,-0.7301620086247496,-0.9057378925299642,-0.839433329181289,-1.0454594331671123,-0.4519762707508889,-0.634399037244055,-0.4255718165694849,-1.0294142024731365,-0.5918054623413694,-0.8938867343026299,-0.9014001861508047,-0.2863742179550305,-0.9900481969320104,-0.7380115228057202,-0.7642928347545626,-0.01827131609620575,-0.7853869833999031,-0.746575881953394,0.11150160779408998,0.024854974082297736,0.7549856324385221,0.5991014830978815,0.44675833289112227,0.20677432574489044,0.5386686529634924,0.5213312419736035,0.6115343035552784,1.0
0.15227593992907607,0.8830659957134915,-0.5474871997178145,-0.8221253028695222,-0.5654249569578848,-0.8591066683641604,-0.5134224773183665,-0.896443496532295,-0.14439416093410115,-0.13984097251621316,-0.5953305852954369,-0.4719916576596122,-0.3721770961974513,-0.8748687613995133,-0.8657473421535086,-0.8943734828159895,-0.44222007462584945,-1.012607314049525,-0.4121346860580227,-0.6338868920353012,-0.9206804205258556,-0.9579850309781616,-0.5192281527588072,-0.6584629342024856,-0.9159122830748053,-0.9391134333094764,-0.5899727675252868,-0.7445445415939956,-0.9759088585767722,-0.5840215318957273,-0.6617837318937431,-0.5934589277401083,-0.9414950182781386,-0.8115226530198343,-0.5921497167101064,-0.8958852177010916,-1.0056262211751543,-1.0325608520481806,-0.7349567271580876,-0.8822982584113042,-0.7113407355712815,0.1821462526639082,-0.6644087965592161,0.40204400262983925,0.8094980892026861,0.7322745522893636,-0.21166142282774714,0.9002564623622482,0.8480246079354545,-0.6892626338531709,0.08595495153918016,0.0930150486460714,0.9098095215422299,-0.5889288205493417,-0.7624299638682325,-0.4770674448264784,-0.5684162036999586,-0.903812125402699,-0.7416919105611685,-0.621944389881815,-0.06980732968661478,-0.8663635226884704,-0.7826709036158309,-0.6530280592355467,-0.9598896359515355,-0.27102516697659035,-0.8222003597642086,-0.6080922088330523,-0.5335641685583193,-0.4933395841894215,-0.6540843155320115,-0.7463096625633613,-0.4170359001746468,-0.5746081845145843,-0.6841579607332378,-0.9282160663926793,-0.8502071702177698,-0.8496041703488021,-0.9073552754537318,-0.7966827409319319,-0.5485726199854344,-1.002883882920419,-0.873699448790507,-1.094740373953516,-0.8091858752084101,-0.6607306764128378,-0.9916073878298628,-0.9947060171677232,-0.6470243800722838,-0.7172595438460694,-0.7324196423798571,-0.2718328980542745,0.17479110067719905,0.3043890282366725,0.7641827915348202,0.6626635783877532,-0.3861224959437865,0.9199653607184557,0.8745498829048117,-0.7181521956044449,2.0
-0.46204090187695535,-0.11045856126878277,-0.17695561793696518,0.06604742469827593,-0.03371977254899685,0.1155214830741448,1.0180289504447229,0.4415519987969193,1.833867093227665,-0.6062814069673373,-0.8512996294329501,0.6228413053915196,0.16909387409436602,0.06625799959224911,0.17267278164544075,0.20308574686329747,1.5033362346658206,-0.7496855220617454,-0.6820388879759725,1.7191275496574172,0.21368964133666207,-0.2620488648311369,0.19614736435956906,0.13483880501943155,0.30286727641511035,0.5581942141599804,0.6818096550737985,0.18676192953713325,0.4793782077430274,-0.23877445275602335,-0.4310399881840386,0.9834738538820574,0.8904996933389391,0.1647850409728899,-0.178881049945345,-0.37031039152844125,-0.9098633966382359,0.01613927714771697,-0.5826310650492339,1.7357513602739545,0.2517242046296314,0.9775708004636529,0.8497664746132108,0.7645803136223024,0.39385724129936905,0.3433382407132737,0.45932611942460644,0.3410967787278562,-0.04026783430346288,0.718899565926492,-0.43604484935977617,0.41749253453548,-0.03782334140568447,1.0428680275015303,0.1886291845998924,1.1343410174384718,1.6558299874030047,-0.05135048228549864,-0.16738992225908134,0.44809715545781287,-0.04811167743130336,0.4553197147813715,-0.39495512792460086,-0.2612540375022621,0.8275329676237276,0.47741680180513424,-0.34508285783328424,0.9783291025785332,0.25466281874957625,1.9524857102841864,0.35979984842461815,0.032152792154200686,-0.7516507064005455,0.3902032931489829,0.9775771539729134,0.8975575914641692,0.28463864904048836,0.024915283621767287,-0.5299664279657362,-0.201288832245117,-0.388360738265928,-0.45805347611970776,0.524407416353925,-0.8906238455356799,-0.6687166124506865,0.10786961031978796,0.8443645366801558,-0.3341739069192509,0.19166508970756924,0.04456924879426762,-0.7345607348915794,0.7079454225225378,0.754516478106755,0.5736441802629019,0.45646930503100197,0.35154487089508885,0.7354043802528873,-0.8940627252038308,-2.2629166557108733,0.4094130882366232,0.0
1.7566350341404733,1.6231162234462801,-0.9094230002179807,-0.9047473020359675,-0.8805457839510925,-1.0166007844345681,-1.0553214479471014,-1.014430725087446,-0.8807366680234134,-0.9809315202391083,-0.9723604504514298,-0.8485418763077033,-1.0677083582196145,-0.980910147254481,-1.0060265533502009,-0.8623200619858751,-0.891099639613577,-0.9256268523886086,-0.9539109795070293,-0.9975562237100646,-1.1117813548680346,-0.9575001523235952,-0.9372532765192532,-0.8304818495189324,-0.9964181900302146,-1.0027371085055474,-1.0080863837972647,-0.9385479833040108,-1.0027743171929335,-1.0207877200422801,-1.0165198048525788,-0.859580522211758,-1.0699091215389813,-1.0550612476150056,-0.9655097078715953,-0.9455524608533525,-1.030393792402443,-1.020694318758164,-1.0674611546835338,-0.954320728902684,-1.0117500171911713,-2.2624958760319163,-1.9219854345793363,-2.595728603824403,0.8588783476178329,0.8060694638657795,-2.203618243573523,0.9325807757619498,0.8903142077129912,-2.0845945490629694,1.960543460035597,-2.000150229285238,1.6570901374279032,-1.0020671961345058,-0.8249522184580824,-0.7719697681862979,-1.01898432995912,-0.9676006414950722,-1.0512839167579504,-0.8755424751941624,-0.9413796911728012,-1.0170313362459824,-0.9343320427732014,-0.962796174234663,-0.9799405265735426,-0.9861545020009514,-1.0322528996964657,-0.8716408503325038,-1.011003995142078,-0.9376964333176387,-1.0972247505571193,-0.9776128510830958,-0.9326424724468074,-0.8002519341643508,-0.9662040235066078,-0.940582115416569,-0.9764901917816727,-0.9436675820342502,-0.9645947132320419,-1.0389116900563835,-1.009504499327522,-0.9617280375534842,-1.0339777966500852,-1.0393653117000359,-1.0183586823706676,-1.055619245330406,-1.028342234601869,-1.0699208992092049,-0.9936901038190421,-0.9529988483811943,-1.0047324779076958,-1.4773368905714206,-2.4344386463190606,-2.4950487339377445,0.8588762398091416,0.8063760346627616,-2.1135744345796277,0.9319235729864316,0.8897283296761397,-2.0688745683493055,2.0
-0.5092708364980252,-0.3303819171638007,-0.04914890105613024,5.432525997079235,0.5723024924137768,1.5618414377624754,0.4170040009753197,0.5537135219286957,0.8517788514851821,1.7467132043287683,0.6755986817426552,-0.20212179755791226,2.4011060455388256,0.34888120657721267,-0.5502041622209983,0.5661883664027448,-0.3313452198433451,0.18190496440769138,0.0928299231936608,0.1671697952269724,-0.03958565598229908,2.4613994729920687,4.755794622706972,-0.2975884132025528,0.39464079009134234,0.25591469264767647,-0.5639248613927222,-0.338360753751514,0.959684836072388,0.8985054706374856,0.2748603940258242,-0.17078304830143903,0.3498524199851263,3.319890437342404,0.11158626310950615,0.47350130742314545,-0.39715621417178204,0.13274578829621284,1.6741642687370295,0.3022854247749513,0.05775065502919898,1.0799754763347913,0.7336665942427497,0.32233282501784133,-2.508485194990466,0.620368211204632,0.8825469411316624,-0.1296405472184967,0.11874612721609397,0.39182185047838736,-0.5397329439363144,0.48245490273497554,-0.39393982863834376,1.4656001819886229,2.081625058527269,3.2625139150715206,0.510275788651173,0.81074935368769,1.6341162999570302,0.3996500078181773,1.128281466012741,0.0857951624001065,-0.3335778768588436,1.690080861338098,0.911032610399614,2.444205489509761,0.1163329315344082,-0.6364178018240949,0.12789640268668842,-0.056782631154842875,0.5930489416346016,2.199445515593301,1.664121574516713,4.9192668575175365,2.7748022266555266,0.003699878652492044,0.3803169087182183,0.8474657214287811,1.2097457086992938,-0.25135095160756404,-0.49908707110133965,1.3959373258540833,0.3611068062321707,1.054332662213014,1.4072233260526057,3.5307826898450885,2.3583264456209596,1.7479313741382037,-0.13427314849399735,-0.9448291019182531,0.9598182016047158,0.7842738773837338,1.1126085741591134,0.8578070634845988,-2.389508136417336,0.37621921352108345,0.8135659957117874,-0.02962072326186609,0.14009535934498268,0.5895208109249164,0.0
1.563545272131599,1.5638426418571305,-0.8936834580172712,-0.8600723214506488,-0.823521367113274,-0.8641600971992744,-0.9255936221407979,-1.013331673214352,-0.9387678938360131,-0.9048145197376722,-0.9553748383067243,-0.9173764449592887,-0.8264329472244043,-1.0855649154651317,-0.9393895974996875,-0.7528281769674184,-1.0002418436131695,-0.8830137632773154,-1.0340663302636426,-0.8771255250145576,-0.8537767261644631,-0.9300317109855281,-0.8768926519251231,-0.86360981415335,-0.88381259990628,-0.8300014242189293,-0.82460570015145,-0.9366911047997634,-0.8513992196174717,-0.827346403892241,-0.8291711149716664,-0.8430925951770334,-0.8348860019738159,-0.9665801948007856,-0.9699580350427399,-0.988117369720688,-0.9846245211760921,-1.0622193420388306,-0.9692991309567669,-0.8422688833600808,-0.8495575555473438,-1.6644092275017772,-1.079822531116771,-1.7268656063647527,0.8591534975814049,0.8064516073951439,-1.41845812414846,0.9325526206619794,0.890279714074095,-1.3435432698906589,3.7872192336272263,-2.2472879403723525,1.8674325410475499,-0.9946200937508457,-0.8931818000074366,-0.8726876747556873,-1.0111785651658547,-0.971463564403537,-1.0757837816812745,-1.0663578803511318,-0.971976632303224,-1.017344933640767,-0.9178681540602744,-1.0768010058334032,-0.9569518057163676,-1.0759853099191914,-0.9408056238843173,-1.0027944054802385,-1.1125584921198453,-0.9107354873122812,-1.0759671320289852,-0.9968806450318496,-0.9774692872479565,-0.8620388049749749,-0.9968146477135316,-1.0131829129545786,-0.9903725871428674,-1.0046181447248208,-0.9478009193583689,-1.0640360165542426,-1.0797482896570618,-0.9430327566935705,-0.9967468545701561,-0.9945807892286586,-0.9817322463661656,-1.0500061439155033,-1.0774726663740892,-1.0790724173575217,-0.9581730070979287,-1.0260177133551758,-1.0205925486996121,-1.8107555539753164,-0.8127485123678161,-2.742878078212373,0.859301839903908,0.8069605285907144,-2.613390669968112,0.9319531145590256,0.8897644444223433,-2.8228324441230424,2.0
