timestamps,TP9,AF7,AF8,TP10,Right AUX
1773259182.535125,12.20703125,42.48046875,71.2890625,81.54296875,48.33984375
1773259182.5390313,31.73828125,46.38671875,73.2421875,60.546875,-46.38671875
1773259182.5429375,34.66796875,50.29296875,78.125,58.10546875,23.92578125
1773259182.5468438,30.2734375,50.78125,83.49609375,52.24609375,60.05859375
1773259182.55075,32.71484375,50.29296875,85.44921875,53.22265625,-4.8828125
1773259182.5546563,26.3671875,46.38671875,80.56640625,95.21484375,44.43359375
1773259182.5585625,45.41015625,48.33984375,76.66015625,78.125,45.8984375
1773259182.5624688,62.01171875,56.640625,84.47265625,25.87890625,74.21875
1773259182.566375,58.10546875,53.22265625,93.26171875,50.78125,53.7109375
1773259182.5702813,41.50390625,55.6640625,95.703125,106.4453125,11.71875
1773259182.5741875,39.55078125,58.59375,89.35546875,94.7265625,49.8046875
1773259182.5780938,51.7578125,57.6171875,81.0546875,48.828125,-1.46484375
1773259182.582,26.85546875,55.17578125,86.42578125,49.8046875,22.4609375
1773259182.5859063,21.484375,57.12890625,92.28515625,86.42578125,53.7109375
1773259182.5898125,48.33984375,63.4765625,91.30859375,92.7734375,16.11328125
1773259182.5937188,46.38671875,60.05859375,91.30859375,68.359375,44.921875
1773259182.597625,37.59765625,58.10546875,92.28515625,55.6640625,66.89453125
1773259182.6015313,24.4140625,63.4765625,91.796875,66.40625,45.8984375
1773259182.6054375,13.671875,67.87109375,91.30859375,85.9375,30.76171875
1773259182.6093438,20.5078125,64.453125,93.26171875,58.59375,8.7890625
1773259182.61325,22.4609375,59.08203125,95.21484375,33.203125,34.1796875
1773259182.6171563,9.765625,55.6640625,98.6328125,59.5703125,6.8359375
1773259182.6210625,12.6953125,52.734375,98.14453125,79.58984375,3.90625
1773259182.6249688,11.71875,50.78125,96.19140625,51.26953125,33.69140625
1773259182.628875,7.8125,45.41015625,94.23828125,17.08984375,41.015625
1773259182.6327813,-2.44140625,39.0625,96.19140625,54.19921875,26.85546875
1773259182.6366875,-20.99609375,39.0625,105.46875,92.28515625,5.859375
1773259182.6405938,-30.2734375,38.0859375,100.09765625,63.96484375,48.33984375
1773259182.6445,-0.48828125,36.62109375,91.30859375,48.33984375,-16.11328125
1773259182.6484063,4.8828125,38.0859375,93.75,57.12890625,-8.7890625
1773259182.6523125,-19.53125,38.57421875,96.6796875,66.40625,20.5078125
1773259182.6562188,-14.16015625,42.96875,91.796875,65.91796875,14.16015625
1773259182.660125,-17.578125,44.921875,87.40234375,43.9453125,33.69140625
1773259182.6640313,-30.76171875,41.50390625,83.49609375,17.578125,-15.13671875
1773259182.6679375,-9.27734375,41.015625,83.984375,42.96875,5.859375
1773259182.6718438,-13.18359375,35.64453125,91.796875,90.8203125,39.0625
1773259182.67575,-24.4140625,12.6953125,100.09765625,68.84765625,73.73046875
1773259182.6796563,14.6484375,4.8828125,108.88671875,71.77734375,75.1953125
1773259182.6835625,20.5078125,34.1796875,106.4453125,104.00390625,-10.25390625
1773259182.6874688,-12.20703125,50.29296875,91.796875,94.23828125,-7.32421875
1773259182.691375,-33.69140625,38.57421875,76.66015625,38.57421875,23.92578125
1773259182.6952813,-34.1796875,36.1328125,78.125,-8.30078125,57.12890625
1773259182.6991875,-58.59375,48.828125,89.84375,17.578125,79.58984375
1773259182.7030938,-81.54296875,51.7578125,92.7734375,47.36328125,52.24609375
1773259182.707,-60.05859375,52.24609375,87.40234375,35.15625,36.1328125
1773259182.7109063,-56.15234375,57.6171875,84.9609375,0.48828125,33.203125
1773259182.7148125,-53.7109375,56.15234375,91.30859375,5.859375,40.52734375
1773259182.7187188,-43.9453125,51.7578125,90.8203125,53.22265625,47.36328125
1773259182.722625,-48.828125,50.78125,92.7734375,49.8046875,10.25390625
1773259182.7265313,-35.64453125,68.84765625,108.3984375,19.04296875,27.83203125
1773259182.7304375,-27.83203125,72.265625,101.5625,7.32421875,38.0859375
1773259182.7343438,-44.43359375,52.24609375,82.03125,19.53125,20.5078125
1773259182.73825,-45.8984375,44.43359375,78.125,31.73828125,25.87890625
1773259182.7421563,-42.96875,49.31640625,78.125,25.390625,12.6953125
1773259182.7460625,-36.1328125,45.41015625,86.42578125,14.6484375,-25.390625
1773259182.7499688,-20.01953125,37.109375,97.65625,22.4609375,17.578125
1773259182.753875,-3.41796875,39.55078125,96.6796875,53.22265625,44.921875
1773259182.7577813,-3.90625,45.8984375,97.65625,63.96484375,-10.25390625
1773259182.7616875,-19.53125,48.828125,101.07421875,21.97265625,12.6953125
1773259182.7655938,1.953125,53.7109375,104.4921875,37.109375,67.87109375
1773259182.7695,-7.32421875,54.6875,109.86328125,95.703125,35.64453125
1773259182.7734063,-17.08984375,48.33984375,112.79296875,86.42578125,-27.83203125
1773259182.7773125,21.484375,43.9453125,109.375,41.9921875,11.71875
1773259182.7812188,31.25,39.55078125,105.95703125,23.92578125,87.890625
1773259182.785125,-1.953125,41.015625,107.421875,51.7578125,54.19921875
1773259182.7890313,-5.37109375,44.43359375,103.515625,68.359375,-13.671875
1773259182.7929375,20.01953125,41.50390625,98.6328125,42.48046875,39.55078125
1773259182.7968438,16.6015625,41.9921875,96.6796875,20.01953125,143.5546875
1773259182.80075,24.4140625,45.41015625,95.703125,47.36328125,120.60546875
1773259182.8046563,22.4609375,46.875,98.14453125,70.3125,62.5
1773259182.8085625,9.765625,51.26953125,96.19140625,-1.46484375,83.49609375
1773259182.8124688,31.73828125,47.36328125,84.9609375,-23.92578125,59.5703125
1773259182.816375,17.578125,47.36328125,84.47265625,46.875,16.6015625
1773259182.8202813,3.90625,49.31640625,88.8671875,68.359375,46.875
1773259182.8241875,12.20703125,35.15625,80.56640625,34.1796875,58.10546875
1773259182.8280938,8.30078125,33.69140625,73.2421875,-3.41796875,-8.30078125
1773259182.832,26.85546875,39.0625,73.73046875,13.18359375,31.25
1773259182.8359063,9.765625,28.80859375,73.2421875,46.38671875,80.56640625
1773259182.8398125,5.859375,26.85546875,71.77734375,46.38671875,40.52734375
1773259182.8437188,-2.9296875,30.76171875,71.77734375,11.23046875,7.32421875
1773259182.847625,-16.6015625,32.71484375,72.265625,13.18359375,-6.8359375
1773259182.8515313,0.9765625,35.64453125,74.70703125,54.19921875,45.8984375
1773259182.8554375,16.11328125,39.55078125,74.70703125,83.49609375,47.8515625
1773259182.8593438,41.015625,45.8984375,69.3359375,59.5703125,47.36328125
1773259182.86325,48.33984375,42.96875,64.453125,13.18359375,68.359375
1773259182.8671563,35.15625,39.0625,70.80078125,35.64453125,18.06640625
1773259182.8710625,32.71484375,36.62109375,76.66015625,77.63671875,-8.30078125
1773259182.8749688,53.22265625,32.71484375,74.21875,92.7734375,16.11328125
1773259182.878875,77.63671875,34.1796875,73.2421875,51.7578125,34.1796875
1773259182.8827813,45.41015625,35.64453125,73.2421875,41.015625,-31.25
1773259182.8866875,6.8359375,36.1328125,68.84765625,83.984375,-23.92578125
1773259182.8905938,17.578125,43.9453125,66.40625,70.3125,48.828125
1773259182.8945,41.50390625,54.6875,59.08203125,25.87890625,18.06640625
1773259182.8984063,29.296875,61.5234375,57.12890625,38.0859375,-22.4609375
1773259182.9023125,19.04296875,61.5234375,62.01171875,77.63671875,3.90625
1773259182.9062188,32.71484375,62.5,60.546875,77.63671875,20.01953125
1773259182.910125,40.0390625,64.453125,54.6875,58.59375,-12.20703125
1773259182.9140313,43.45703125,62.01171875,59.5703125,55.6640625,34.1796875
1773259182.9179375,42.48046875,61.03515625,66.40625,92.7734375,33.203125
1773259182.9218438,37.59765625,63.4765625,65.4296875,110.83984375,19.53125
1773259182.92575,31.73828125,59.08203125,58.59375,82.51953125,66.89453125
1773259182.9296563,45.41015625,53.22265625,55.6640625,62.01171875,48.828125
1773259182.9335625,62.01171875,56.15234375,59.5703125,81.0546875,24.4140625
1773259182.9374688,63.96484375,57.12890625,62.98828125,114.2578125,-14.16015625
1773259182.941375,55.17578125,53.7109375,64.453125,90.8203125,-14.6484375
1773259182.9452813,47.36328125,50.29296875,61.03515625,49.31640625,-11.71875
