timestamps,TP9,AF7,AF8,TP10,Right AUX
1772172280.297481,33.203125,70.3125,70.80078125,9.27734375,60.546875
1772172280.3013864,33.203125,63.96484375,55.6640625,19.04296875,45.41015625
1772172280.3052914,19.04296875,59.08203125,62.01171875,39.0625,9.765625
1772172280.3091967,11.71875,76.171875,91.30859375,49.31640625,6.34765625
1772172280.3131018,25.87890625,39.55078125,29.296875,25.87890625,4.39453125
1772172280.317007,25.87890625,-15.625,-29.296875,16.11328125,12.6953125
1772172280.3209121,27.83203125,-42.48046875,-50.78125,44.921875,3.41796875
1772172280.3248174,41.50390625,30.2734375,53.22265625,56.15234375,19.04296875
1772172280.3287225,43.45703125,94.23828125,138.671875,44.921875,63.4765625
1772172280.3326278,30.76171875,50.29296875,50.78125,12.6953125,58.10546875
1772172280.3365328,32.71484375,31.73828125,16.11328125,17.578125,7.32421875
1772172280.3404381,52.734375,43.9453125,59.5703125,67.3828125,-8.7890625
1772172280.3442764,49.31640625,70.80078125,94.23828125,46.875,32.2265625
1772172280.3481817,39.0625,30.2734375,12.6953125,-1.953125,41.9921875
1772172280.3520868,40.52734375,-15.625,-46.38671875,8.30078125,47.36328125
1772172280.355992,48.33984375,64.94140625,75.68359375,32.2265625,47.8515625
1772172280.3598974,54.19921875,90.8203125,113.76953125,35.15625,36.62109375
1772172280.3638024,62.98828125,6.34765625,-19.04296875,24.4140625,-27.83203125
1772172280.3677077,62.98828125,14.6484375,-14.16015625,26.3671875,-31.73828125
1772172280.3716128,48.828125,87.40234375,98.6328125,43.45703125,55.17578125
1772172280.375518,49.8046875,92.7734375,111.328125,52.24609375,67.87109375
1772172280.3794231,47.36328125,20.01953125,-0.9765625,53.7109375,40.0390625
1772172280.3833284,41.50390625,-4.39453125,-26.85546875,43.9453125,53.7109375
1772172280.3872335,48.33984375,54.19921875,55.6640625,43.9453125,16.6015625
1772172280.3910723,39.0625,76.171875,92.28515625,60.05859375,38.0859375
1772172280.3949776,42.96875,36.62109375,32.71484375,59.5703125,62.01171875
1772172280.3988826,43.9453125,-0.9765625,-39.55078125,34.1796875,-14.16015625
1772172280.402788,38.0859375,43.9453125,33.69140625,22.4609375,26.85546875
1772172280.406693,44.921875,74.70703125,102.05078125,39.55078125,51.7578125
1772172280.4105983,44.43359375,1.953125,-0.9765625,49.31640625,39.55078125
1772172280.4145033,36.1328125,-61.5234375,-134.765625,41.015625,84.9609375
1772172280.4184086,31.73828125,36.62109375,-0.48828125,29.78515625,73.2421875
1772172280.4223137,36.1328125,118.65234375,156.73828125,41.50390625,20.5078125
1772172280.426219,26.85546875,87.890625,104.98046875,48.828125,-39.0625
1772172280.430124,26.85546875,43.9453125,34.66796875,35.64453125,-10.25390625
1772172280.4340293,33.69140625,37.59765625,31.25,30.76171875,54.19921875
1772172280.4378686,29.78515625,53.22265625,47.36328125,46.38671875,41.015625
1772172280.4417737,38.57421875,43.9453125,47.36328125,59.08203125,20.5078125
1772172280.445679,36.62109375,48.828125,56.15234375,37.109375,63.4765625
1772172280.449584,29.78515625,22.94921875,-5.37109375,2.9296875,48.828125
1772172280.4534893,45.41015625,11.71875,-20.99609375,16.11328125,-7.8125
1772172280.4573944,49.31640625,40.52734375,39.55078125,43.9453125,14.6484375
1772172280.4612997,40.0390625,48.828125,47.8515625,37.59765625,2.44140625
1772172280.4652047,28.80859375,41.015625,54.6875,12.6953125,15.13671875
1772172280.46911,29.78515625,-12.20703125,-4.8828125,31.73828125,28.80859375
1772172280.4730153,45.41015625,4.8828125,-2.44140625,54.6875,53.7109375
1772172280.4769204,39.0625,86.9140625,118.65234375,71.77734375,44.43359375
1772172280.4808257,31.73828125,61.5234375,89.35546875,62.5,14.6484375
1772172280.4846652,38.57421875,42.48046875,51.7578125,23.92578125,36.1328125
1772172280.4885705,39.55078125,64.453125,89.84375,42.48046875,42.48046875
